"data_trans",,,,,,
29.97,223.3418,74,6.377,35.3973,58,
24.292,44.5625,60,4.185,12.5594,49,
22.343,25.0594,55,2.943,9.9763,47,
18.775,8.8914,46,3.049,3.5397,38,
23.279,35.3973,58,3.826,12.5594,49,
20.398,15.8114,51,3.867,5,41,
20.263,14.0919,50,4.566,3.5397,38,

