"data_trans",,,,,,
26.557,88.914,66,5.753,17.7407,52,
24.788,50,61,4.833,11.1936,48,
24.598,44.5625,60,6.623,6.2946,43,
19.394,11.1936,48,5.124,2.5059,35,
15.961,3.9716,39,5.044,0.88914,26,
10.225,0.79245,25,4.491,0.19905,13,
5.646,0.22334,14,4.223,0.070627,4,

