"data_trans",,,,,,
29.039,177.4067,72,11.263,7.0627,44,
23.055,31.5479,57,4.657,8.8914,46,
26.017,70.6269,64,8.107,7.0627,44,
19.248,11.1936,48,5.458,2.2334,34,
17.458,6.2946,43,6.41,0.99763,27,
10.101,0.79245,25,5.862,0.15811,11,
6.168,0.28117,16,5.323,0.062946,3,

