"data_trans",,,,,,
24.77,50,61,4.893,11.1936,48,
21.009,17.7407,52,4.942,4.4563,40,
23.536,35.3973,58,6.484,5.6101,42,
18.714,9.9763,47,3.935,3.1548,37,
15.553,3.5397,38,4.85,0.88914,26,
11.854,1.4092,30,3.986,0.44563,20,
16.433,4.4563,40,3.376,1.5811,31,

