"data_trans",,,,,,
25.858,70.6269,64,26.017,0.05,1,
16.305,1.5811,31,9.171,0.11194,8,
24.794,50,61,7.705,5,41,
18.285,7.9245,45,4.562,2.2334,34,
14.184,2.5059,35,5.488,0.5,21,
8.502,0.5,21,6.32,0.079245,5,
8.938,0.56101,22,5.181,0.12559,9,

