"data_trans",,,,,,
0.036009,62.9463,63,5.752,11.1936,48,
26.863,88.914,66,6.919,12.5594,49,
21.332,19.9054,53,4.943,5,41,
18.473,8.8914,46,4.638,2.2334,34,
16.163,4.4563,40,4.399,1.2559,29,
8.289,0.44563,20,4.813,0.099763,7,
7.215,0.31548,17,9.105,0.05,1,

