"data_trans",,,,,,
26.658,88.914,66,6.997,12.5594,49,
23.961,39.7164,59,5.315,7.9245,45,
20.193,12.5594,49,5.496,2.5059,35,
17.714,7.0627,44,3.99,2.2334,34,
14.628,2.8117,36,4.725,0.70627,24,
9.364,0.62946,23,6.448,0.099763,7,
6.294,0.28117,16,4.114,0.088914,6,

