"data_trans",,,,,,
28.829,177.4067,72,6.28,28.1171,56,
29.475,199.0536,73,8.432,17.7407,52,
23.017,31.5479,57,4.512,8.8914,46,
19.903,14.0919,50,4.591,3.9716,39,
17.768,7.9245,45,4.928,1.9905,33,
11.888,1.4092,30,4.753,0.35397,18,
13.584,1.9905,33,6.033,0.31548,17,

